time,realpower_l1,realpower_l2,realpower_l3,front_temperature_temp_bottom,front_temperature_temp_middle,front_temperature_temp_top,rear_temperature_temp_bottom,rear_temperature_temp_middle,rear_temperature_temp_top,speed_rpm_server_fan_avg_srv08,speed_rpm_server_fan_avg_srv10,speed_rpm_server_fan_avg_srv11,speed_rpm_server_fan_avg_srv12,speed_rpm_server_fan_avg_srv13,speed_rpm_server_fan_avg_srv14,speed_rpm_server_fan_avg_srv15,speed_rpm_server_fan_avg_srv16
24-Jan-2018 11:59:00,628,349,42,21.13,22.505,29.06,35.19,35.08,34.47,3480,2688,2664,2664,2700,2664,2784,3624
24-Jan-2018 12:00:00,610,343,47.25,21.22,22.48,29.095,35.095,35.07,34.44,3480,2664,2664,2640,2676,2664,2784,3648
24-Jan-2018 12:01:00,624,349,43.625,21.19,22.51,29.13,35.06,35.055,34.44,3480,2640,2664,2640,2652,2640,2784,3600
24-Jan-2018 12:02:00,617.333333333333,349.333333333333,42.5,21.19,22.51,29.095,35.06,35.045,34.47,3480,2736,2676,2664,2664,2664,2784,3672
24-Jan-2018 12:03:00,616,349,41.25,21.22,22.53,29.19,35.03,35.025,34.44,3480,2664,2664,2664,2688,2688,2784,3624
24-Jan-2018 12:04:00,624,354,43.25,21.19,22.55,29.13,35.03,35.065,34.44,3480,2664,2664,2664,2664,2664,2784,3624
24-Jan-2018 12:05:00,622,351,42,21.22,22.545,29.095,35.06,35.06,34.44,3480,2616,2676,2664,2664,2616,2784,3624
24-Jan-2018 12:06:00,617.333333333333,348.666666666667,43.5833333333333,21.25,22.55,29.16,35.125,35.025,34.44,3480,2664,2676,2712,2676,2640,2784,3672
24-Jan-2018 12:07:00,622,350,42.75,21.22,22.575,29.16,35.25,35.075,34.44,3480,2688,2688,2664,2664,2664,2772,3624
24-Jan-2018 12:08:00,608,350,39.5,21.19,22.56,29.16,35.31,35.115,34.47,3480,2664,2664,2712,2652,2664,2760,3600
24-Jan-2018 12:09:00,620,352,42.75,21.16,22.58,29.16,35.16,35.155,34.5,3480,2664,2640,2664,2664,2616,2772,3648
24-Jan-2018 12:10:00,622,347,44.125,21.16,22.56,29.19,35.03,35.145,34.47,3480,2688,2652,2664,2700,2664,2772,3624
24-Jan-2018 12:11:00,620,350,42.6666666666667,21.19,22.565,29.19,35.095,35.165,34.47,3480,2664,2652,2688,2676,2688,2772,3648
24-Jan-2018 12:12:00,624,354,43.25,21.19,22.56,29.16,35.095,35.195,34.5,3480,2664,2652,2664,2652,2688,2772,3600
24-Jan-2018 12:13:00,614,347,42.125,21.19,22.525,29.13,35.13,35.22,34.5,3480,2664,2664,2640,2652,2640,2772,3624
24-Jan-2018 12:14:00,628,348,42.125,21.19,22.545,29.13,34.94,35.23,34.5,3480,2640,2664,2664,2652,2688,2772,3600
24-Jan-2018 12:15:00,617.333333333333,350,41.0833333333333,21.19,22.52,29.16,34.75,35.205,34.44,3480,2640,2664,2640,2664,2664,2760,3600
24-Jan-2018 12:16:00,626,348,42.25,21.16,22.53,29.13,34.56,35.23,34.5,3480,2664,2676,2664,2676,2640,2760,3624
24-Jan-2018 12:17:00,620,347,43.25,21.16,22.525,29.06,34.44,35.2,34.44,3480,2664,2676,2712,2664,2640,2760,3624
24-Jan-2018 12:18:00,610,346,41.625,21.13,22.52,29.095,34.31,35.165,34.47,3480,2664,2664,2664,2664,2664,2772,3648
24-Jan-2018 12:19:00,624,346,42.5,21.13,22.52,29.095,34.31,35.165,34.5,3480,2664,2676,2664,2676,2688,2784,3672
24-Jan-2018 12:20:00,617.333333333333,348,42.625,21.13,22.51,29.095,34.47,35.185,34.47,3480,2664,2688,2712,2676,2688,2784,3600
24-Jan-2018 12:21:00,622,353,41.25,21.095,22.535,29.095,34.47,35.18,34.5,3480,2688,2652,2688,2676,2664,2784,3648
24-Jan-2018 12:22:00,620,349,42.375,21.06,22.52,29.13,34.41,35.14,34.53,3480,2688,2628,2664,2652,2664,2784,3600
24-Jan-2018 12:23:00,624,352,42,21.095,22.51,29.125,34.38,35.115,34.44,3480,2640,2676,2664,2652,2640,2784,3624
24-Jan-2018 12:24:00,622.666666666667,347,43.0833333333333,21.06,22.52,29.06,34.53,35.165,34.5,3480,2688,2676,2664,2676,2712,2784,3600
24-Jan-2018 12:25:00,612,351,42,21.03,22.525,29.095,34.75,35.19,34.5,3480,2664,2652,2664,2664,2664,2784,3624
24-Jan-2018 12:26:00,618,348,42.375,21.06,22.505,29.13,34.875,35.28,34.5,3480,2688,2688,2664,2628,2664,2772,3600
24-Jan-2018 12:27:00,624,354,44.75,21.03,22.52,29.095,35,35.31,34.47,3480,2640,2688,2664,2652,2664,2772,3624
24-Jan-2018 12:28:00,620,350,41.75,21,22.52,29.13,34.94,35.3,34.5,3480,2664,2688,2640,2676,2640,2784,3648
24-Jan-2018 12:29:00,624,348,42.3333333333333,21.06,22.51,29.125,34.91,35.295,34.5,3480,2664,2676,2664,2688,2688,2772,3648
24-Jan-2018 12:30:00,614,351,41.125,21,22.515,29.095,35,35.31,34.5,3480,2688,2664,2688,2700,2664,2772,3672
24-Jan-2018 12:31:00,616,346,42.25,21.03,22.505,29.095,34.97,35.305,34.5,3480,2664,2688,2664,2664,2688,2772,3624
24-Jan-2018 12:32:00,636,352,41.625,21.06,22.515,29.095,34.72,35.325,34.5,3480,2664,2676,2736,2652,2640,2772,3624
24-Jan-2018 12:33:00,616,348,43.1666666666667,21.03,22.51,29.095,34.53,35.27,34.5,3480,2640,2664,2640,2652,2688,2772,3648
24-Jan-2018 12:34:00,628,349,42.625,21,22.515,29.095,34.595,35.24,34.47,3480,2712,2652,2664,2640,2688,2760,3648
24-Jan-2018 12:35:00,618,350,43.25,21.03,22.52,29.13,34.815,35.24,34.5,3480,2640,2664,2664,2664,2688,2760,3624
24-Jan-2018 12:36:00,620,347,43.125,21.06,22.545,29.095,35,35.27,34.53,3480,2664,2664,2664,2664,2664,2772,3672
24-Jan-2018 12:37:00,628,360,42.375,21.06,22.54,29.06,35.16,35.32,34.56,3480,2688,2664,2688,2640,2688,2784,3624
24-Jan-2018 12:38:00,617.333333333333,346.666666666667,42.6666666666667,21.13,22.545,29.095,35.31,35.38,34.56,3480,2664,2676,2664,2640,2640,2772,3624
24-Jan-2018 12:39:00,628,350,42.75,21.16,22.53,29.06,35.38,35.38,34.53,3480,2688,2676,2664,2628,2688,2760,3624
24-Jan-2018 12:40:00,614,352,43.625,21.16,22.53,29.06,35.47,35.35,34.595,3480,2664,2664,2664,2664,2712,2772,3600
24-Jan-2018 12:41:00,620,352,41.625,21.22,22.55,29.03,35.47,35.31,34.63,3480,2664,2640,2688,2676,2664,2772,3624
24-Jan-2018 12:42:00,621.333333333333,350,42.6666666666667,21.25,22.54,29.03,35.53,35.3,34.56,3480,2688,2664,2688,2664,2688,2772,3624
24-Jan-2018 12:43:00,620,347,41.875,21.31,22.56,29.03,35.595,35.31,34.56,3480,2664,2676,2664,2688,2664,2772,3624
24-Jan-2018 12:44:00,632,349,42.875,21.315,22.57,29.06,35.595,35.335,34.56,3480,2664,2652,2688,2700,2640,2760,3624
24-Jan-2018 12:45:00,612,354,42.25,21.31,22.59,29.03,35.595,35.35,34.595,3480,2760,2616,2688,2700,2640,2760,3624
24-Jan-2018 12:46:00,628,348,42.625,21.345,22.555,28.97,35.53,35.345,34.56,3480,2760,2556,2664,2664,2640,2760,3624
24-Jan-2018 12:47:00,620,349,43,21.345,22.54,29.03,35.565,35.33,34.565,3480,2688,2568,2736,2652,2664,2772,3624
24-Jan-2018 12:48:00,622,349,42.5,21.38,22.545,29.06,35.56,35.36,34.595,3480,2640,2628,2664,2700,2688,2772,3624
24-Jan-2018 12:49:00,630,350,42.625,21.44,22.55,29.095,35.595,35.36,34.595,3480,2664,2628,2664,2700,2688,2760,3888
24-Jan-2018 12:50:00,630,354,43,21.41,22.535,29.03,35.63,35.39,34.5,3480,2664,2640,2640,2652,2664,2760,6552
24-Jan-2018 12:51:00,622.666666666667,352.666666666667,42.5833333333333,21.38,22.545,29.06,35.56,35.4,34.5,3480,2640,2664,2640,2664,2664,2772,3600
24-Jan-2018 12:52:00,622,355,41.125,21.38,22.545,29,35.63,35.43,34.56,3480,2760,2664,2640,2676,2688,2784,3624
24-Jan-2018 12:53:00,618,352,41.625,21.38,22.53,28.97,35.63,35.455,34.565,3480,2808,2664,2688,2676,2640,2784,3624
24-Jan-2018 12:54:00,628,351,42.25,21.345,22.55,28.97,35.63,35.485,34.56,3480,2664,2640,2664,2688,2664,2772,3600
24-Jan-2018 12:55:00,622,353,43.375,21.28,22.535,28.97,35.63,35.475,34.56,3480,2664,2640,2640,2688,2664,2772,3624
24-Jan-2018 12:56:00,617.333333333333,346.666666666667,43.3333333333333,21.31,22.545,28.97,35.63,35.46,34.56,3480,2640,2652,2712,2676,2664,2772,3648
24-Jan-2018 12:57:00,622,346.666666666667,43.125,21.25,22.53,28.94,35.63,35.45,34.56,3480,2640,2652,2640,2664,2688,2772,3624
24-Jan-2018 12:58:00,612,346,43.125,21.16,22.52,28.97,35.595,35.42,34.5,3480,2760,2664,2688,2688,2664,2784,3624
24-Jan-2018 12:59:00,644,350,40.5,21.16,22.54,28.94,35.56,35.425,34.53,3480,2664,2664,2664,2700,2640,2772,3648
24-Jan-2018 13:00:00,622,344.666666666667,44.9166666666667,21.16,22.53,28.97,35.56,35.43,34.56,3480,2712,2664,2640,2676,2688,2760,3624
24-Jan-2018 13:01:00,620,351,40.5,21.16,22.53,28.94,35.53,35.435,34.53,3480,2664,2676,2640,2652,2640,2772,3600
24-Jan-2018 13:02:00,616,350,42.875,21.22,22.52,28.94,35.56,35.435,34.56,3480,2664,2664,2688,2640,2664,2784,3648
24-Jan-2018 13:03:00,608,349,40.125,21.25,22.505,28.97,35.595,35.435,34.63,3480,2640,2664,2664,2640,2640,2784,3648
24-Jan-2018 13:04:00,628,350,42.5,21.22,22.53,28.97,35.56,35.415,34.595,3480,2736,2688,2688,2640,2664,2772,3648
24-Jan-2018 13:05:00,618.666666666667,348.666666666667,43,21.25,22.515,28.97,35.53,35.375,34.56,3492,2688,2664,2712,2640,2664,2760,3600
24-Jan-2018 13:06:00,624,348,41.75,21.19,22.53,29,35.345,35.335,34.56,3492,2664,2652,2688,2652,2640,2760,3624
24-Jan-2018 13:07:00,614.666666666667,353,41.8333333333333,21.19,22.53,29,35.41,35.325,34.5,3480,2664,2676,2640,2664,2688,2772,3672
24-Jan-2018 13:08:00,608,346,42.25,21.19,22.545,29.03,35.375,35.33,34.56,3480,2688,2664,2664,2652,2640,2772,3624
24-Jan-2018 13:09:00,624,348,42.375,21.22,22.54,29.06,35.38,35.31,34.56,3480,2664,2652,2664,2652,2688,2760,3624
24-Jan-2018 13:10:00,617.333333333333,349.333333333333,42.25,21.19,22.54,29.06,35.44,35.345,34.53,3480,2664,2676,2688,2652,2664,2772,3624
24-Jan-2018 13:11:00,622,350,42.625,21.16,22.515,29.06,35.47,35.39,34.53,3480,2688,2664,2664,2640,2712,2784,3624
24-Jan-2018 13:12:00,618,350,43.125,21.19,22.545,29.06,35.53,35.43,34.63,3480,2712,2652,2688,2652,2640,2772,3624
24-Jan-2018 13:13:00,622,349,42.875,21.19,22.56,29,35.63,35.435,34.595,3480,2736,2664,2688,2676,2616,2760,3648
24-Jan-2018 13:14:00,620,346,42.875,21.28,22.56,29,35.56,35.435,34.56,3480,2640,2640,2664,2664,2664,2772,3576
24-Jan-2018 13:15:00,624,353,43.125,21.28,22.545,29,35.53,35.405,34.595,3480,2688,2640,2688,2652,2640,2784,3600
24-Jan-2018 13:16:00,616,348,42.5,21.345,22.535,29,35.63,35.395,34.595,3480,2736,2652,2664,2652,2664,2772,3600
24-Jan-2018 13:17:00,624,350,41.875,21.345,22.555,28.97,35.66,35.4,34.595,3480,2712,2652,2664,2664,2688,2772,3600
24-Jan-2018 13:18:00,624,349,42.875,21.38,22.575,29.03,35.63,35.44,34.56,3480,2664,2652,2688,2664,2640,2772,3624
24-Jan-2018 13:19:00,621.333333333333,346.666666666667,41.8333333333333,21.41,22.575,28.97,35.66,35.47,34.66,3480,2736,2652,2688,2640,2688,2772,3624
24-Jan-2018 13:20:00,622,352,42,21.44,22.575,28.97,35.72,35.445,34.63,3480,2760,2652,2664,2664,2736,2784,3648
24-Jan-2018 13:21:00,617.333333333333,350,42.6666666666667,21.47,22.585,28.94,35.69,35.46,34.63,3480,2688,2652,2736,2676,2712,2772,3696
24-Jan-2018 13:22:00,622,353,41.5,21.47,22.6,28.94,35.69,35.445,34.63,3480,2664,2640,2688,2676,2688,2760,3624
24-Jan-2018 13:23:00,618.666666666667,346.666666666667,42.75,21.47,22.59,28.94,35.69,35.45,34.63,3480,2784,2640,2640,2676,2640,2772,3624
24-Jan-2018 13:24:00,624,349,41,21.44,22.58,28.88,35.66,35.465,34.63,3480,2760,2664,2640,2688,2688,2772,3648
24-Jan-2018 13:25:00,612,351,41.625,21.38,22.605,28.97,35.66,35.465,34.63,3480,2784,2676,2664,2712,2688,2772,3624
24-Jan-2018 13:26:00,618,350,42.875,21.375,22.6,28.97,35.66,35.475,34.66,3480,2688,2688,2688,2700,2664,2784,3624
24-Jan-2018 13:27:00,640,354,42.25,21.31,22.615,29,35.63,35.495,34.63,3480,2664,2688,2664,2688,2688,2772,3624
24-Jan-2018 13:28:00,617.333333333333,346.666666666667,42.4166666666667,21.25,22.575,28.94,35.595,35.505,34.63,3480,2664,2664,2712,2688,2664,2772,3648
24-Jan-2018 13:29:00,628,350,41.375,21.19,22.575,28.97,35.5,35.5,34.595,3480,2664,2664,2688,2676,2688,2772,3624
24-Jan-2018 13:30:00,618,352,43.375,21.19,22.57,29,35.5,35.475,34.56,3480,2664,2676,2688,2676,2664,2772,3672
24-Jan-2018 13:31:00,624,352,43.625,21.16,22.545,29,35.565,35.48,34.56,3480,2688,2664,2640,2652,2688,2772,3624
24-Jan-2018 13:32:00,620,350.666666666667,41.1666666666667,21.19,22.53,29,35.5,35.47,34.56,3480,2664,2640,2688,2652,2664,2760,3600
24-Jan-2018 13:33:00,620,348,43,21.19,22.545,29,35.53,35.45,34.595,3480,2664,2652,2664,2676,2640,2772,3624
24-Jan-2018 13:34:00,632,348,43.5,21.13,22.535,28.94,35.53,35.435,34.56,3480,2664,2700,2688,2664,2664,2772,3600
24-Jan-2018 13:35:00,612,351,42.25,21.16,22.535,28.97,35.5,35.46,34.595,3480,2664,2676,2688,2640,2664,2760,3624
24-Jan-2018 13:36:00,624,348,42.75,21.19,22.54,28.94,35.47,35.46,34.56,3480,2736,2652,2640,2640,2664,2760,3648
24-Jan-2018 13:37:00,617.333333333333,350.666666666667,41.25,21.16,22.545,28.94,35.53,35.465,34.595,3480,2616,2676,2664,2664,2664,2772,3624
24-Jan-2018 13:38:00,618,350,41.25,21.22,22.56,28.97,35.47,35.425,34.595,3480,2664,2676,2688,2664,2688,2784,3648
24-Jan-2018 13:39:00,622,349,43.125,21.28,22.57,28.91,35.41,35.4,34.595,3480,2688,2652,2688,2676,2664,2772,3672
24-Jan-2018 13:40:00,618,356,42.375,21.25,22.56,28.94,35.38,35.36,34.53,3504,2664,2640,2640,2664,2688,2772,3648
24-Jan-2018 13:41:00,617.333333333333,349.333333333333,42.6666666666667,21.28,22.605,28.97,35.41,35.32,34.53,3540,2664,2664,2664,2664,2688,2784,3624
24-Jan-2018 13:42:00,622,350,41.625,21.25,22.605,28.94,35.47,35.29,34.5,3540,2712,2676,2664,2664,2664,2772,3648
24-Jan-2018 13:43:00,614,347,41.875,21.25,22.605,28.97,35.47,35.285,34.56,3528,2688,2664,2688,2628,2664,2772,3600
24-Jan-2018 13:44:00,618,348,42.625,21.25,22.59,28.97,35.44,35.29,34.53,3528,2760,2652,2664,2652,2664,2772,3648
24-Jan-2018 13:45:00,622,350,43,21.25,22.58,28.97,35.41,35.27,34.53,3528,2688,2628,2664,2688,2688,2760,3648
24-Jan-2018 13:46:00,618.666666666667,350,43.75,21.22,22.565,28.88,35.38,35.275,34.53,3528,2760,2640,2664,2688,2688,2760,3672
24-Jan-2018 13:47:00,620,351,41.75,21.25,22.57,29,35.41,35.255,34.53,3528,2664,2640,2640,2688,2688,2772,3624
24-Jan-2018 13:48:00,620,347,41.375,21.19,22.56,29.03,35.5,35.29,34.56,3528,2664,2652,2640,2676,2664,2784,3600
24-Jan-2018 13:49:00,644,350,43.125,21.25,22.55,29,35.5,35.32,34.5,3528,2664,2664,2664,2664,2664,2784,3600
24-Jan-2018 13:50:00,616,350.666666666667,42.3333333333333,21.25,22.52,28.97,35.53,35.315,34.53,3528,2664,2640,2688,2688,2688,2772,3648
24-Jan-2018 13:51:00,620,349,42.875,21.28,22.53,29,35.47,35.31,34.53,3528,2664,2640,2688,2676,2688,2760,3624
24-Jan-2018 13:52:00,612,351.333333333333,42,21.28,22.515,28.97,35.44,35.31,34.56,3528,2688,2640,2664,2676,2664,2760,3600
24-Jan-2018 13:53:00,612,347,42.375,21.28,22.515,28.97,35.56,35.33,34.53,3528,2664,2580,2664,2688,2640,2760,3672
24-Jan-2018 13:54:00,628,348,43.5,21.22,22.505,29,35.53,35.365,34.56,3528,2712,2520,2640,2664,2688,2760,3624
24-Jan-2018 13:55:00,622,353,43,21.19,22.5,29.03,35.595,35.38,34.63,3528,2712,2580,2664,2688,2688,2760,3624
24-Jan-2018 13:56:00,618.666666666667,350,42.75,21.19,22.505,29.06,35.56,35.365,34.56,3528,2712,2652,2688,2700,2664,2760,3648
24-Jan-2018 13:57:00,617.333333333333,348.666666666667,42.6666666666667,21.19,22.51,29,35.53,35.345,34.595,3528,2640,2664,2688,2700,2664,2760,3648
24-Jan-2018 13:58:00,617.333333333333,350,43.375,21.19,22.51,29.03,35.47,35.32,34.56,3528,2664,2676,2664,2688,2688,2760,3648
24-Jan-2018 13:59:00,624,348,43.3333333333333,21.16,22.49,29,35.47,35.305,34.56,3528,2712,2616,2664,2664,2664,2760,3624
24-Jan-2018 14:00:00,624,356,42.25,21.19,22.495,29,35.38,35.27,34.53,3516,2760,2604,2664,2664,2688,2772,3600
24-Jan-2018 14:01:00,616,348.666666666667,41.3333333333333,21.22,22.49,29,35.345,35.255,34.53,3552,2736,2664,2640,2652,2712,2772,3624
24-Jan-2018 14:02:00,620,349.333333333333,42.4166666666667,21.19,22.52,28.94,35.28,35.22,34.56,3612,2712,2676,2664,2640,2664,2772,3624
24-Jan-2018 14:03:00,614,346,43,21.19,22.525,29,35.31,35.205,34.53,3564,2640,2688,2640,2652,2640,2784,3600
24-Jan-2018 14:04:00,624,346,43.125,21.22,22.54,29.03,35.345,35.245,34.5,3504,2664,2688,2664,2652,2688,2784,3648
24-Jan-2018 14:05:00,620,352,42.375,21.19,22.52,29.06,35.19,35.255,34.53,3504,2640,2664,2712,2664,2640,2796,3624
24-Jan-2018 14:06:00,620,348.666666666667,42.625,21.19,22.52,29.06,35.06,35.26,34.56,3504,2640,2640,2712,2688,2688,2796,3600
24-Jan-2018 14:07:00,620,350,42.625,21.16,22.545,29.095,35.095,35.255,34.53,3504,2712,2652,2688,2664,2640,2796,3624
24-Jan-2018 14:08:00,604,347,41.625,21.22,22.515,29.095,35,35.24,34.56,3552,2640,2592,2664,2640,2688,2796,3600
24-Jan-2018 14:09:00,630,348,42.5,21.22,22.505,29.06,34.94,35.21,34.56,3624,2664,2520,2640,2640,2640,2784,3600
24-Jan-2018 14:10:00,620,351.333333333333,42.5,21.22,22.505,29.06,35.095,35.245,34.56,3576,2712,2520,2640,2652,2640,2784,3624
24-Jan-2018 14:11:00,621.333333333333,356,40.8333333333333,21.22,22.495,29.06,35.25,35.275,34.53,3504,2664,2520,2688,2676,2664,2772,3648
24-Jan-2018 14:12:00,621.333333333333,352,41.5,21.22,22.505,29.06,35.31,35.29,34.56,3504,2712,2604,2712,2676,2640,2772,3624
24-Jan-2018 14:13:00,610,349,42.625,21.25,22.505,29.03,35.345,35.315,34.56,3504,2760,2664,2664,2664,2688,2784,3624
24-Jan-2018 14:14:00,624,352,43.125,21.22,22.54,29.06,35.47,35.345,34.56,3504,2664,2652,2640,2664,2664,2784,3648
24-Jan-2018 14:15:00,614.666666666667,352,41.625,21.22,22.53,29.06,35.47,35.38,34.595,3504,2664,2640,2712,2664,2688,2784,3648
24-Jan-2018 14:16:00,624,349,41.75,21.19,22.54,29.095,35.47,35.41,34.63,3504,2664,2664,2688,2664,2688,2784,3624
24-Jan-2018 14:17:00,616,348,43.25,21.22,22.53,29.095,35.44,35.39,34.595,3504,2640,2616,2664,2652,2616,2772,3624
24-Jan-2018 14:18:00,622,350,42.75,21.16,22.5,29.095,35.44,35.395,34.56,3504,2712,2580,2688,2652,2640,2772,3648
24-Jan-2018 14:19:00,618.666666666667,348.666666666667,42.6666666666667,21.22,22.495,29.095,35.47,35.4,34.595,3504,2688,2580,2664,2652,2664,2784,3648
24-Jan-2018 14:20:00,620,348.666666666667,42.125,21.19,22.5,29.06,35.41,35.405,34.595,3504,2760,2520,2664,2628,2664,2772,3624
24-Jan-2018 14:21:00,614,348.666666666667,42.75,21.19,22.485,29.03,35.44,35.405,34.63,3504,2664,2580,2640,2652,2640,2760,3624
24-Jan-2018 14:22:00,610,350,41.125,21.16,22.49,29.03,35.5,35.425,34.63,3504,2688,2580,2640,2664,2688,2760,3600
24-Jan-2018 14:23:00,628,349,42.5,21.22,22.48,29,35.53,35.435,34.595,3504,2616,2520,2664,2640,2688,2772,3624
24-Jan-2018 14:24:00,618.666666666667,349.333333333333,42.25,21.22,22.46,29,35.595,35.445,34.595,3504,2784,2520,2736,2676,2664,2784,3672
24-Jan-2018 14:25:00,620,351,43.25,21.25,22.475,29.03,35.595,35.42,34.56,3504,2712,2520,2664,2712,2712,2772,3648
24-Jan-2018 14:26:00,616,351,42.125,21.25,22.485,29.03,35.595,35.385,34.56,3504,2664,2568,2664,2688,2640,2760,3600
24-Jan-2018 14:27:00,622,352,42.25,21.22,22.47,29.06,35.53,35.375,34.56,3504,2712,2568,2664,2664,2712,2760,3648
24-Jan-2018 14:28:00,616,348.666666666667,42.4166666666667,21.22,22.465,29.095,35.595,35.375,34.595,3504,2784,2520,2664,2664,2640,2760,3624
24-Jan-2018 14:29:00,626,348.666666666667,42.375,21.22,22.455,29.13,35.595,35.405,34.56,3504,2664,2520,2688,2652,2688,2772,3648
24-Jan-2018 14:30:00,614,352,42.75,21.19,22.44,29.19,35.63,35.385,34.56,3504,2760,2604,2712,2652,2664,2772,3648
24-Jan-2018 14:31:00,616,351.333333333333,43.0833333333333,21.19,22.455,29.25,35.53,35.4,34.595,3504,2640,2652,2712,2652,2688,2760,3672
24-Jan-2018 14:32:00,636,360,43,21.13,22.44,29.22,35.56,35.355,34.56,3504,2688,2628,2688,2640,2664,2760,3648
24-Jan-2018 14:33:00,616,351.333333333333,42.5,21.13,22.41,29.19,35.595,35.335,34.53,3504,2664,2640,2688,2652,2712,2772,3648
24-Jan-2018 14:34:00,626,353,42.25,21.06,22.435,29.19,35.56,35.305,34.53,3504,2664,2652,2640,2664,2688,2772,3648
24-Jan-2018 14:35:00,618,340,42.625,21.06,22.455,29.22,35.53,35.27,34.53,3504,2640,2604,2640,2664,2688,2772,3648
24-Jan-2018 14:36:00,616,348,41.25,21.06,22.405,29.16,35.47,35.215,34.53,3504,2640,2544,2664,2664,2688,2772,3672
24-Jan-2018 14:37:00,618.666666666667,351.333333333333,41.5,21,22.42,29.13,35.5,35.22,34.53,3504,2640,2592,2640,2652,2664,2760,3624
24-Jan-2018 14:38:00,618,349,43.5,21.03,22.435,29.13,35.53,35.27,34.53,3504,2664,2652,2664,2664,2736,2772,3600
24-Jan-2018 14:39:00,628,348,42.375,21.06,22.44,29.095,35.595,35.29,34.56,3504,2664,2676,2664,2688,2712,2784,3648
24-Jan-2018 14:40:00,612,354,42,21.06,22.43,29.13,35.595,35.35,34.53,3504,2664,2664,2664,2676,2688,2784,3624
24-Jan-2018 14:41:00,624,350,42,21.095,22.455,29.06,35.595,35.385,34.53,3504,2688,2628,2664,2652,2664,2784,3672
24-Jan-2018 14:42:00,616,347.333333333333,42.3333333333333,21.095,22.49,29.095,35.56,35.39,34.53,3504,2664,2628,2688,2652,2664,2772,3624
24-Jan-2018 14:43:00,620,348,41.125,21.16,22.5,29.095,35.53,35.405,34.56,3504,2688,2676,2640,2652,2640,2772,3624
24-Jan-2018 14:44:00,624,354,42,21.25,22.515,29.095,35.595,35.395,34.56,3504,2760,2688,2760,2640,2664,2784,3624
24-Jan-2018 14:45:00,620,352,42.5,21.22,22.53,29.06,35.53,35.4,34.56,3504,2760,2652,2640,2652,2664,2784,3624
24-Jan-2018 14:46:00,621.333333333333,347,42.5833333333333,21.31,22.53,29.06,35.63,35.415,34.56,3504,2784,2664,2664,2664,2688,2784,3624
24-Jan-2018 14:47:00,618,348,42,21.28,22.545,29,35.63,35.45,34.595,3504,2640,2688,2664,2664,2688,2772,3648
24-Jan-2018 14:48:00,610,347,43.25,21.31,22.53,29.03,35.69,35.465,34.595,3504,2760,2676,2664,2652,2640,2760,3624
24-Jan-2018 14:49:00,616,350,42.625,21.345,22.53,28.97,35.69,35.465,34.56,3504,2688,2676,2688,2664,2640,2772,3624
24-Jan-2018 14:50:00,620,349,42.75,21.375,22.545,28.97,35.75,35.46,34.595,3504,2760,2676,2640,2664,2688,2784,3624
24-Jan-2018 14:51:00,613.333333333333,347.333333333333,41.1666666666667,21.44,22.53,28.94,35.72,35.47,34.56,3504,2688,2664,2712,2640,2664,2784,3624
24-Jan-2018 14:52:00,620,350,40.5,21.44,22.52,28.88,35.66,35.48,34.63,3504,2712,2652,2688,2628,2712,2784,3672
24-Jan-2018 14:53:00,616,344,43.875,21.47,22.57,28.91,35.69,35.495,34.66,3504,2688,2652,2664,2652,2640,2784,3648
24-Jan-2018 14:54:00,644,350,42.625,21.5,22.56,28.94,35.72,35.51,34.63,3504,2640,2664,2688,2688,2664,2784,3624
24-Jan-2018 14:55:00,616,349,41.3333333333333,21.5,22.575,28.97,35.69,35.49,34.63,3504,2664,2652,2688,2700,2688,2772,3624
24-Jan-2018 14:56:00,620,350,42.875,21.47,22.59,28.97,35.69,35.49,34.66,3504,2640,2664,2688,2712,2688,2760,3624
24-Jan-2018 14:57:00,614,349,41.75,21.41,22.57,28.94,35.72,35.495,34.63,3504,2640,2688,2688,2676,2688,2760,3624
24-Jan-2018 14:58:00,618,348,42.625,21.345,22.545,28.97,35.69,35.49,34.63,3504,2760,2688,2688,2628,2664,2760,3624
24-Jan-2018 14:59:00,636,346,42.75,21.31,22.555,28.97,35.66,35.46,34.63,3504,2760,2676,2616,2628,2664,2772,3600
24-Jan-2018 15:00:00,618.666666666667,348.666666666667,42.1666666666667,21.31,22.545,29,35.66,35.425,34.595,3504,2688,2676,2712,2664,2664,2772,3600
24-Jan-2018 15:01:00,624,349,42.625,21.22,22.535,29.03,35.56,35.385,34.56,3504,2760,2616,2664,2664,2640,2760,3648
24-Jan-2018 15:02:00,616,346,42.375,21.25,22.515,29,35.47,35.305,34.44,3564,2760,2556,2688,2676,2664,2760,3600
24-Jan-2018 15:03:00,616,350,41.125,21.22,22.505,29,35.44,35.175,34.375,3636,2664,2616,2664,2700,2688,2760,3624
24-Jan-2018 15:04:00,621.333333333333,347,41.1666666666667,21.19,22.5,29.03,35.47,35.055,34.19,3648,2760,2652,2664,2676,2664,2772,3624
24-Jan-2018 15:05:00,620,353,42.125,21.19,22.51,28.91,35.47,34.915,34.03,3612,2688,2640,2688,2664,2640,2772,3624
24-Jan-2018 15:06:00,614,352,42.125,21.06,22.52,28.91,35.38,34.78,33.845,3540,2640,2652,2688,2664,2640,2760,3648
