"Time";"pressure"
"2019-10-01T08:45:17+02:00";-0.6333
"2019-10-01T08:45:22+02:00";-0.6333
"2019-10-01T08:45:27+02:00";-0.5758
"2019-10-01T08:45:32+02:00";-0.6333
"2019-10-01T08:45:37+02:00";-0.6333
"2019-10-01T08:45:42+02:00";-0.6333
"2019-10-01T08:45:47+02:00";-0.7485
"2019-10-01T08:45:52+02:00";-0.5758
"2019-10-01T08:45:57+02:00";-0.6333
"2019-10-01T08:46:02+02:00";-0.5758
"2019-10-01T08:46:07+02:00";-0.6333
"2019-10-01T08:46:12+02:00";-0.6333
"2019-10-01T08:46:17+02:00";-0.6333
"2019-10-01T08:46:22+02:00";-0.6909
"2019-10-01T08:46:27+02:00";-0.5758
"2019-10-01T08:46:32+02:00";-0.6333
"2019-10-01T08:46:37+02:00";-0.6333
"2019-10-01T08:46:42+02:00";-0.6333
"2019-10-01T08:46:47+02:00";-0.5758
"2019-10-01T08:46:52+02:00";-0.6333
"2019-10-01T08:46:57+02:00";-0.5758
"2019-10-01T08:47:02+02:00";-0.5758
"2019-10-01T08:47:07+02:00";-0.5758
"2019-10-01T08:47:12+02:00";-0.5758
"2019-10-01T08:47:17+02:00";-0.5758
"2019-10-01T08:47:22+02:00";-0.6333
"2019-10-01T08:47:27+02:00";-0.6909
"2019-10-01T08:47:32+02:00";-0.6333
"2019-10-01T08:47:37+02:00";-0.6333
"2019-10-01T08:47:42+02:00";-0.6333
"2019-10-01T08:47:47+02:00";-0.6333
"2019-10-01T08:47:52+02:00";-0.6333
"2019-10-01T08:47:57+02:00";-0.6333
"2019-10-01T08:48:02+02:00";-0.5758
"2019-10-01T08:48:07+02:00";-0.5758
"2019-10-01T08:48:12+02:00";-0.6333
"2019-10-01T08:48:17+02:00";-0.6333
